#Table: J/PASP/110/863/m0v.dat.gz (cdsarc.u-strasbg.fr)
---------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fd
 8855.0| 1.447261| 0.008499| 0.000000| 1.454223| 1.440300
 8860.0| 1.451831| 0.005074| 0.000000| 1.447682| 1.455980
 8865.0| 1.427516| 0.013922| 0.000000| 1.438876| 1.416155
 8870.0| 1.411823| 0.021092| 0.000000| 1.429046| 1.394600
 8875.0| 1.415195| 0.005179| 0.000000| 1.419394| 1.410996
 8880.0| 1.413172| 0.002502| 0.000000| 1.411119| 1.415225
 8885.0| 1.407120| 0.002429| 0.000000| 1.405163| 1.409078
 8890.0| 1.411327| 0.012116| 0.000000| 1.401435| 1.421218
 8895.0| 1.406631| 0.008645| 0.000000| 1.399587| 1.413675
 8900.0| 1.411391| 0.014848| 0.000000| 1.399268| 1.423515
 8905.0| 1.413816| 0.016904| 0.000000| 1.400014| 1.427618
 8910.0| 1.416398| 0.018987| 0.000000| 1.400896| 1.431900
 8915.0| 1.417027| 0.019789| 0.000000| 1.400869| 1.433184
 8920.0| 1.414904| 0.019607| 0.000000| 1.398890| 1.430918
 8925.0| 1.409911| 0.018930| 0.000000| 1.394459| 1.425364
 8930.0| 1.411556| 0.027294| 0.000000| 1.389271| 1.433842
 8935.0| 1.406687| 0.025864| 0.000000| 1.385566| 1.427807
 8940.0| 1.404904| 0.023658| 0.000000| 1.385585| 1.424223
 8945.0| 1.395229| 0.005366| 0.000000| 1.390846| 1.399613
 8950.0| 1.397897| 0.002572| 0.000000| 1.399976| 1.395818
 8955.0| 1.397761| 0.016063| 0.000000| 1.410879| 1.384642
 8960.0| 1.410513| 0.013412| 0.000000| 1.421461| 1.399566
 8965.0| 1.403574| 0.032032| 0.000000| 1.429724| 1.377424
 8970.0| 1.404631| 0.036058| 0.000000| 1.434070| 1.375193
 8975.0| 1.408176| 0.030393| 0.000000| 1.432995| 1.383356
 8980.0| 1.402839| 0.027146| 0.000000| 1.425000| 1.380678
 8985.0| 1.374041| 0.043571| 0.000000| 1.409614| 1.338468
 8990.0| 1.350048| 0.049544| 0.000000| 1.390500| 1.309595
 8995.0| 1.377753| 0.006592| 0.000000| 1.372351| 1.383154
 9000.0| 1.379228| 0.028808| 1.412338| 1.359860| 1.365487
 9005.0| 1.373414| 0.035593| 1.414282| 1.356710| 1.349250
 9010.0| 1.379415| 0.031729| 1.416018| 1.362538| 1.359687
 9015.0| 1.377344| 0.039526| 1.417543| 1.375970| 1.338520
 9020.0| 1.396564| 0.021842| 1.418854| 1.395632| 1.375207
 9025.0| 1.404687| 0.026299| 1.419948| 1.419789| 1.374325
 9030.0| 1.436295| 0.013465| 1.420823| 1.445272| 1.442791
 9035.0| 1.457839| 0.032371| 1.421476| 1.468550| 1.483492
 9040.0| 1.466453| 0.038673| 1.421905| 1.486095| 1.491358
 9045.0| 1.471765| 0.043037| 1.422106| 1.494998| 1.498191
 9050.0| 1.468613| 0.040401| 1.422078| 1.494837| 1.488922
 9055.0| 1.461197| 0.034452| 1.421821| 1.485812| 1.475958
 9060.0| 1.446428| 0.023574| 1.421351| 1.468124| 1.449809
 9065.0| 1.430439| 0.011456| 1.420689| 1.443079| 1.427550
 9070.0| 1.408523| 0.016734| 1.419854| 1.416409| 1.389307
 9075.0| 1.401198| 0.015520| 1.418866| 1.394952| 1.389777
 9080.0| 1.394100| 0.020742| 1.417746| 1.385547| 1.379008
 9085.0| 1.391635| 0.025358| 1.416513| 1.392582| 1.365811
 9090.0| 1.400424| 0.021760| 1.415187| 1.410643| 1.375442
 9095.0| 1.423787| 0.009148| 1.413789| 1.431865| 1.425706
 9100.0| 1.422760| 0.022304| 1.412338| 1.448382| 1.407561
 9105.0| 1.427068| 0.023468| 1.410857| 1.453975| 1.416373
 9110.0| 1.435254| 0.022416| 1.409384| 1.448996| 1.447381
 9115.0| 1.424991| 0.014879| 1.407956| 1.435441| 1.431574
 9120.0| 1.413095| 0.005752| 1.406615| 1.415306| 1.417365
 9125.0| 1.410396| 0.022300| 1.405400| 1.391022| 1.434764
 9130.0| 1.389664| 0.020103| 1.404351| 1.366750| 1.397891
 9135.0| 1.383810| 0.031830| 1.403506| 1.347081| 1.400842
 9140.0| 1.389517| 0.047639| 1.402905| 1.336611| 1.429034
 9145.0| 1.390114| 0.046806| 1.402590| 1.338328| 1.429425
 9150.0| 1.377349| 0.027043| 1.402597| 1.348802| 1.380648
 9155.0| 1.373600| 0.025750| 1.402952| 1.362997| 1.354850
 9160.0| 1.393198| 0.015093| 1.403608| 1.375878| 1.400107
 9165.0| 1.402028| 0.017286| 1.404505| 1.383640| 1.417940
 9170.0| 1.376343| 0.036060| 1.405581| 1.387400| 1.336049
 9175.0| 1.377058| 0.037518| 1.406773| 1.389507| 1.334895
 9180.0| 1.397718| 0.008890| 1.408021| 1.392307| 1.392826
 9185.0| 1.408316| 0.010193| 1.409263| 1.397653| 1.418033
 9190.0| 1.415049| 0.012615| 1.410438| 1.405404| 1.429305
 9195.0| 1.416962| 0.006713| 1.411483| 1.414926| 1.424475
 9200.0| 1.418960| 0.008134| 1.412338| 1.425583| 0.000000
 9205.0| 1.424736| 0.014427| 1.412955| 1.436516| 0.000000
 9210.0| 1.429668| 0.019978| 1.413352| 1.445983| 0.000000
 9215.0| 1.432789| 0.023552| 1.413559| 1.452019| 0.000000
 9220.0| 1.433133| 0.023921| 1.413608| 1.452659| 0.000000
 9225.0| 1.429985| 0.020147| 1.413530| 1.446440| 0.000000
 9230.0| 1.423635| 0.012587| 1.413357| 1.433913| 0.000000
 9235.0| 1.414626| 0.001794| 1.413119| 1.416132| 0.000000
 9240.0| 1.403500| 0.011464| 1.412850| 1.394150| 0.000000
 9245.0| 1.391274| 0.026091| 1.412578| 1.369970| 0.000000
 9250.0| 1.380866| 0.038548| 1.412338| 1.349394| 0.000000
 9255.0| 1.375662| 0.044694| 1.412152| 1.339172| 0.000000
 9260.0| 1.379040| 0.040396| 1.412023| 1.346056| 0.000000
 9265.0| 1.392807| 0.023438| 1.411944| 1.373669| 0.000000
 9270.0| 1.412514| 0.000946| 1.411910| 1.413118| 0.000000
 9275.0| 1.432149| 0.024787| 1.411916| 1.452383| 0.000000
 9280.0| 1.445699| 0.041333| 1.411955| 1.479443| 0.000000
 9285.0| 1.448727| 0.044951| 1.412022| 1.485432| 0.000000
 9290.0| 1.443105| 0.037954| 1.412112| 1.474097| 0.000000
 9295.0| 1.432280| 0.024577| 1.412219| 1.452342| 0.000000
 9300.0| 1.419703| 0.009050| 1.412338| 1.427068| 0.000000
 9305.0| 1.408653| 0.004709| 1.412462| 1.404845| 0.000000
 9310.0| 1.401741| 0.013278| 1.412582| 1.390900| 0.000000
 9315.0| 1.401408| 0.013813| 1.412690| 1.390125| 0.000000
 9320.0| 1.410096| 0.003248| 1.412777| 1.407414| 0.000000
 9325.0| 1.428448| 0.019118| 1.412833| 1.444062| 0.000000
 9330.0| 1.449914| 0.045398| 1.412850| 1.486977| 0.000000
 9335.0| 1.466143| 0.065310| 1.412818| 1.519468| 0.000000
 9340.0| 1.468786| 0.068660| 1.412728| 1.524845| 0.000000
 9345.0| 1.452418| 0.048800| 1.412571| 1.492265| 0.000000
 9350.0| 1.423308| 0.013439| 1.412338| 1.434278| 0.000000
 9355.0| 1.390653| 0.026173| 1.412023| 1.369283| 0.000000
 9360.0| 1.363656| 0.058766| 1.411636| 1.315676| 0.000000
 9365.0| 1.349801| 0.075184| 1.411189| 1.288414| 0.000000
 9370.0| 1.349684| 0.074724| 1.410695| 1.288673| 0.000000
 9375.0| 1.362179| 0.058774| 1.410167| 1.314190| 0.000000
 9380.0| 1.386159| 0.028730| 1.409619| 1.362700| 0.000000
 9385.0| 1.419339| 0.012601| 1.409062| 1.429616| 0.000000
 9390.0| 1.454784| 0.056673| 1.408509| 1.501060| 0.000000
 9395.0| 1.484403| 0.093607| 1.407973| 1.560833| 0.000000
 9400.0| 1.500101| 0.113454| 1.407468| 1.592734| 0.000000
 9405.0| 1.496179| 0.109220| 1.407001| 1.585357| 0.000000
 9410.0| 1.476517| 0.085674| 1.406564| 1.546470| 0.000000
 9415.0| 1.447388| 0.050518| 1.406144| 1.488632| 0.000000
 9420.0| 1.415067| 0.011441| 1.405728| 1.424406| 0.000000
 9425.0| 1.385202| 0.024621| 1.405303| 1.365100| 0.000000
 9430.0| 1.360938| 0.053789| 1.404857| 1.317019| 0.000000
 9435.0| 1.344796| 0.072969| 1.404376| 1.285216| 0.000000
 9440.0| 1.339297| 0.079060| 1.403848| 1.274745| 0.000000
 9445.0| 1.345684| 0.070514| 1.403259| 1.288109| 0.000000
 9450.0| 1.360104| 0.052047| 1.402597| 1.317611| 0.000000
 9455.0| 1.377428| 0.029910| 1.401853| 1.353002| 0.000000
 9460.0| 1.392534| 0.010392| 1.401032| 1.384037| 0.000000
 9465.0| 1.401386| 0.001525| 1.400144| 1.402627| 0.000000
 9470.0| 1.404265| 0.006200| 1.399199| 1.409332| 0.000000
 9475.0| 1.402538| 0.005315| 1.398206| 1.406870| 0.000000
 9480.0| 1.397568| 0.000732| 1.397174| 1.397961| 0.000000
 9485.0| 1.390694| 0.006646| 1.396114| 1.385274| 0.000000
 9490.0| 1.383157| 0.014544| 1.395035| 1.371279| 0.000000
 9495.0| 1.376171| 0.021776| 1.393946| 1.358397| 0.000000
 9500.0| 1.370952| 0.026834| 1.392857| 1.349047| 0.000000
 9505.0| 1.368573| 0.028414| 1.391777| 1.345369| 0.000000
 9510.0| 1.369544| 0.025916| 1.390710| 1.348377| 0.000000
 9515.0| 1.374234| 0.018897| 1.389661| 1.358807| 0.000000
 9520.0| 1.383012| 0.006884| 1.388633| 1.377391| 0.000000
 9525.0| 1.395659| 0.009826| 1.387629| 1.403689| 0.000000
 9530.0| 1.409605| 0.028107| 1.386654| 1.432555| 0.000000
 9535.0| 1.421691| 0.044063| 1.385712| 1.457670| 0.000000
 9540.0| 1.428760| 0.053832| 1.384806| 1.472715| 0.000000
 9545.0| 1.428573| 0.054666| 1.383939| 1.473207| 0.000000
 9550.0| 1.422569| 0.048318| 1.383117| 1.462021| 0.000000
 9555.0| 1.413102| 0.037675| 1.382337| 1.443867| 0.000000
 9560.0| 1.402519| 0.025649| 1.381581| 1.423458| 0.000000
 9565.0| 1.392783| 0.014661| 1.380823| 1.404744| 0.000000
 9570.0| 1.384339| 0.005248| 1.380037| 1.388640| 0.000000
 9575.0| 1.377248| 0.002429| 1.379200| 1.375296| 0.000000
 9580.0| 1.371576| 0.008232| 1.378287| 1.364865| 0.000000
 9585.0| 1.367452| 0.012035| 1.377273| 1.357631| 0.000000
 9590.0| 1.365268| 0.013298| 1.376133| 1.354402| 0.000000
 9595.0| 1.365482| 0.011456| 1.374843| 1.356120| 0.000000
 9600.0| 1.368551| 0.005905| 1.373377| 1.363725| 0.000000
 9605.0| 1.374394| 0.003330| 1.371720| 1.377068| 0.000000
 9610.0| 1.380770| 0.013312| 1.369901| 1.391640| 0.000000
 9615.0| 1.384900| 0.020746| 1.367955| 1.401844| 0.000000
 9620.0| 1.384002| 0.022151| 1.365920| 1.402084| 0.000000
 9625.0| 1.376332| 0.015323| 1.363832| 1.388832| 0.000000
 9630.0| 1.364289| 0.003193| 1.361729| 1.366849| 0.000000
 9635.0| 1.351306| 0.010210| 1.359646| 1.342966| 0.000000
 9640.0| 1.340818| 0.020577| 1.357622| 1.324014| 0.000000
 9645.0| 1.335426| 0.024823| 1.355693| 1.315159| 0.000000
 9650.0| 1.334401| 0.023872| 1.353896| 1.314905| 0.000000
 9655.0| 1.336176| 0.019698| 1.352261| 1.320090| 0.000000
 9660.0| 1.339171| 0.014227| 1.350789| 1.327554| 0.000000
 9665.0| 1.342058| 0.009069| 1.349473| 1.334643| 0.000000
 9670.0| 1.344526| 0.004613| 1.348309| 1.340742| 0.000000
 9675.0| 1.346519| 0.000946| 1.347289| 1.345748| 0.000000
 9680.0| 1.347981| 0.001938| 1.346409| 1.349553| 0.000000
 9685.0| 1.348839| 0.003899| 1.345661| 1.352017| 0.000000
 9690.0| 1.348950| 0.004784| 1.345041| 1.352859| 0.000000
 9695.0| 1.348152| 0.004374| 1.344541| 1.351763| 0.000000
 9700.0| 1.346285| 0.002607| 1.344156| 1.348413| 0.000000
 9705.0| 1.343419| 0.000598| 1.343879| 1.342958| 0.000000
 9710.0| 1.340555| 0.003852| 1.343698| 1.337412| 0.000000
 9715.0| 1.338927| 0.005720| 1.343600| 1.334254| 0.000000
 9720.0| 1.339768| 0.004709| 1.343572| 1.335963| 0.000000
 9725.0| 1.343717| 0.000000| 1.343602| 1.343833| 0.000000
 9730.0| 1.349047| 0.006605| 1.343676| 1.354418| 0.000000
 9735.0| 1.353434| 0.011818| 1.343781| 1.363087| 0.000000
 9740.0| 1.354556| 0.013054| 1.343905| 1.365208| 0.000000
 9745.0| 1.350926| 0.008436| 1.344034| 1.357818| 0.000000
 9750.0| 1.344388| 0.000423| 1.344156| 1.344620| 0.000000
 9755.0| 1.339945| 0.007740| 1.344260| 1.330984| 1.344590
 9760.0| 1.332679| 0.011067| 1.344342| 1.322281| 1.331412
 9765.0| 1.341566| 0.018040| 1.344403| 1.322274| 1.358021
 9770.0| 1.343377| 0.014600| 1.344441| 1.328293| 1.357396
 9775.0| 1.343602| 0.007151| 1.344456| 1.336063| 1.350287
 9780.0| 1.342343| 0.001794| 1.344447| 1.341305| 1.341277
 9785.0| 1.322584| 0.034929| 1.344413| 1.341038| 1.282302
 9790.0| 1.333849| 0.012714| 1.344354| 1.337459| 1.319733
 9795.0| 1.338192| 0.005382| 1.344268| 1.334060| 1.336246
 9800.0| 1.336028| 0.007421| 1.344156| 1.334332| 1.329594
 9805.0| 1.339458| 0.005231| 1.344013| 1.340576| 1.333784
 9810.0| 1.347931| 0.003613| 1.343830| 1.350326| 1.349638
 9815.0| 1.349818| 0.008840| 1.343592| 1.359925| 1.345938
 9820.0| 1.348015| 0.015873| 1.343287| 1.365717| 1.335042
 9825.0| 1.337320| 0.030910| 1.342900| 1.365062| 1.303999
 9830.0| 1.344397| 0.014114| 1.342419| 1.359389| 1.331383
 9835.0| 1.349400| 0.006884| 1.341831| 1.351145| 1.355224
 9840.0| 1.339124| 0.005021| 1.341121| 1.342775| 1.333475
 9845.0| 1.345427| 0.012516| 1.340277| 1.336280| 1.359723
 9850.0| 1.348614| 0.022870| 1.339286| 1.331879| 1.374678
 9855.0| 1.345349| 0.020586| 1.338139| 1.329344| 1.368563
 9860.0| 1.350642| 0.031452| 1.336857| 1.328448| 1.386621
 9865.0| 1.347931| 0.027519| 1.335463| 1.328864| 1.379466
 9870.0| 1.323362| 0.014980| 1.333983| 1.329865| 1.306239
 9875.0| 1.328245| 0.005767| 1.332441| 1.330625| 1.321669
 9880.0| 1.351750| 0.036648| 1.330862| 1.330316| 1.394071
 9885.0| 1.340076| 0.019498| 1.329271| 1.328368| 1.362590
 9890.0| 1.332285| 0.010184| 1.327693| 1.325230| 1.343932
 9895.0| 1.323962| 0.002277| 1.326153| 1.321609| 1.324123
 9900.0| 1.320142| 0.003944| 1.324675| 1.318209| 1.317541
 9905.0| 1.325499| 0.011148| 1.323281| 1.315620| 1.337595
 9910.0| 1.301353| 0.029058| 1.321976| 1.313969| 1.268115
 9915.0| 1.302535| 0.025354| 1.320761| 1.313265| 1.273579
 9920.0| 1.300891| 0.027343| 1.319638| 1.313520| 1.269513
 9925.0| 1.308690| 0.013910| 1.318610| 1.314677| 1.292783
 9930.0| 1.309035| 0.013903| 1.317677| 1.316412| 1.293018
 9935.0| 1.311324| 0.010888| 1.316841| 1.318336| 1.298796
 9940.0| 1.311753| 0.011124| 1.316105| 1.320060| 1.299095
 9945.0| 1.319390| 0.003435| 1.315469| 1.321254| 1.321448
 9950.0| 1.345679| 0.047399| 1.314935| 1.321839| 1.400262
 9955.0| 1.322677| 0.008656| 1.314505| 1.321796| 1.331732
 9960.0| 1.311346| 0.011433| 1.314176| 1.321105| 1.298758
 9965.0| 1.320136| 0.006385| 1.313947| 1.319769| 1.326694
 9970.0| 1.314039| 0.003735| 1.313815| 1.317867| 1.310436
 9975.0| 1.323316| 0.015052| 1.313777| 1.315501| 1.340669
 9980.0| 1.310835| 0.004312| 1.313833| 1.312769| 1.305904
 9985.0| 1.301825| 0.017685| 1.313978| 1.309960| 1.281538
 9990.0| 1.320931| 0.017187| 1.314212| 1.308112| 1.340469
 9995.0| 1.315536| 0.007623| 1.314532| 1.308449| 1.323627
10000.0| 1.315840| 0.004186| 1.314935| 1.312196| 1.320390
10005.0| 1.314754| 0.006200| 0.000000| 1.319816| 1.309692
10010.0| 1.324046| 0.005705| 0.000000| 1.328720| 1.319372
10015.0| 1.325828| 0.011915| 0.000000| 1.335560| 1.316097
10020.0| 1.362400| 0.031126| 0.000000| 1.336984| 1.387815
10025.0| 1.343131| 0.014861| 0.000000| 1.330998| 1.355265
10030.0| 1.323155| 0.002572| 0.000000| 1.321024| 1.325286
10035.0| 1.308603| 0.003921| 0.000000| 1.311838| 1.305367
10040.0| 1.298402| 0.012013| 0.000000| 1.308218| 1.288586
10045.0| 1.306911| 0.007658| 0.000000| 1.313186| 1.300636
10050.0| 1.302270| 0.025071| 0.000000| 1.322740| 1.281801
10055.0| 1.287292| 0.053685| 0.000000| 1.331125| 1.243460
10060.0| 1.336599| 0.004913| 0.000000| 1.332585| 1.340614
10065.0| 1.329166| 0.007214| 0.000000| 1.323265| 1.335067
10070.0| 1.302134| 0.005844| 0.000000| 1.306918| 1.297351
10075.0| 1.283430| 0.007063| 0.000000| 1.289195| 1.277664
10080.0| 1.283185| 0.009119| 0.000000| 1.275751| 1.290618
10085.0| 1.295610| 0.030311| 0.000000| 1.270856| 1.320364
10090.0| 1.297831| 0.030101| 0.000000| 1.273254| 1.322408
10095.0| 1.295772| 0.018939| 0.000000| 1.280307| 1.311237
10100.0| 1.289376| 0.000000| 0.000000| 1.289376| 0.000000
10105.0| 1.298220| 0.000000| 0.000000| 1.298220| 0.000000
10110.0| 1.306191| 0.000000| 0.000000| 1.306191| 0.000000
10115.0| 1.313035| 0.000000| 0.000000| 1.313035| 0.000000
10120.0| 1.318501| 0.000000| 0.000000| 1.318501| 0.000000
10125.0| 1.322228| 0.000000| 0.000000| 1.322228| 0.000000
10130.0| 1.323420| 0.000000| 0.000000| 1.323420| 0.000000
10135.0| 1.321173| 0.000000| 0.000000| 1.321173| 0.000000
10140.0| 1.314584| 0.000000| 0.000000| 1.314584| 0.000000
10145.0| 1.303577| 0.000000| 0.000000| 1.303577| 0.000000
10150.0| 1.291401| 0.000000| 0.000000| 1.291401| 0.000000
10155.0| 1.282130| 0.000000| 0.000000| 1.282130| 0.000000
10160.0| 1.279843| 0.000000| 0.000000| 1.279843| 0.000000
10165.0| 1.286966| 0.000000| 0.000000| 1.286966| 0.000000
10170.0| 1.299334| 0.000000| 0.000000| 1.299334| 0.000000
10175.0| 1.311129| 0.000000| 0.000000| 1.311129| 0.000000
10180.0| 1.316538| 0.000000| 0.000000| 1.316538| 0.000000
10185.0| 1.311439| 0.000000| 0.000000| 1.311439| 0.000000
10190.0| 1.298496| 0.000000| 0.000000| 1.298496| 0.000000
10195.0| 1.282066| 0.000000| 0.000000| 1.282066| 0.000000
10200.0| 1.266509| 0.000000| 0.000000| 1.266509| 0.000000
10205.0| 1.255298| 0.000000| 0.000000| 1.255298| 0.000000
10210.0| 1.248366| 0.000000| 0.000000| 1.248366| 0.000000
10215.0| 1.244762| 0.000000| 0.000000| 1.244762| 0.000000
10220.0| 1.243534| 0.000000| 0.000000| 1.243534| 0.000000
10225.0| 1.243916| 0.000000| 0.000000| 1.243916| 0.000000
10230.0| 1.245885| 0.000000| 0.000000| 1.245885| 0.000000
10235.0| 1.249603| 0.000000| 0.000000| 1.249603| 0.000000
10240.0| 1.255231| 0.000000| 0.000000| 1.255231| 0.000000
10245.0| 1.262791| 0.000000| 0.000000| 1.262791| 0.000000
10250.0| 1.271735| 0.000000| 0.000000| 1.271735| 0.000000
10255.0| 1.281374| 0.000000| 0.000000| 1.281374| 0.000000
10260.0| 1.291020| 0.000000| 0.000000| 1.291020| 0.000000
10265.0| 1.299959| 0.000000| 0.000000| 1.299959| 0.000000
10270.0| 1.307375| 0.000000| 0.000000| 1.307375| 0.000000
10275.0| 1.312428| 0.000000| 0.000000| 1.312428| 0.000000
10280.0| 1.314278| 0.000000| 0.000000| 1.314278| 0.000000
10285.0| 1.312420| 0.000000| 0.000000| 1.312420| 0.000000
10290.0| 1.307688| 0.000000| 0.000000| 1.307688| 0.000000
10295.0| 1.301252| 0.000000| 0.000000| 1.301252| 0.000000
10300.0| 1.294283| 0.000000| 0.000000| 1.294283| 0.000000
10305.0| 1.287735| 0.000000| 0.000000| 1.287735| 0.000000
10310.0| 1.281701| 0.000000| 0.000000| 1.281701| 0.000000
10315.0| 1.276059| 0.000000| 0.000000| 1.276059| 0.000000
10320.0| 1.270687| 0.000000| 0.000000| 1.270687| 0.000000
10325.0| 1.265509| 0.000000| 0.000000| 1.265509| 0.000000
10330.0| 1.260641| 0.000000| 0.000000| 1.260641| 0.000000
10335.0| 1.256247| 0.000000| 0.000000| 1.256247| 0.000000
10340.0| 1.252489| 0.000000| 0.000000| 1.252489| 0.000000
10345.0| 1.249696| 0.000000| 0.000000| 1.249696| 0.000000
10350.0| 1.248857| 0.000000| 0.000000| 1.248857| 0.000000
10355.0| 1.251128| 0.000000| 0.000000| 1.251128| 0.000000
10360.0| 1.257663| 0.000000| 0.000000| 1.257663| 0.000000
10365.0| 1.268819| 0.000000| 0.000000| 1.268819| 0.000000
10370.0| 1.281757| 0.000000| 0.000000| 1.281757| 0.000000
10375.0| 1.292841| 0.000000| 0.000000| 1.292841| 0.000000
10380.0| 1.298434| 0.000000| 0.000000| 1.298434| 0.000000
10385.0| 1.296208| 0.000000| 0.000000| 1.296208| 0.000000
10390.0| 1.289063| 0.000000| 0.000000| 1.289063| 0.000000
10395.0| 1.281210| 0.000000| 0.000000| 1.281210| 0.000000
10400.0| 1.276858| 0.000000| 0.000000| 1.276858| 0.000000
10405.0| 1.279026| 0.000000| 0.000000| 1.279026| 0.000000
10410.0| 1.285972| 0.000000| 0.000000| 1.285972| 0.000000
10415.0| 1.294763| 0.000000| 0.000000| 1.294763| 0.000000
10420.0| 1.302467| 0.000000| 0.000000| 1.302467| 0.000000
10425.0| 1.306754| 0.000000| 0.000000| 1.306754| 0.000000
10430.0| 1.307693| 0.000000| 0.000000| 1.307693| 0.000000
10435.0| 1.305960| 0.000000| 0.000000| 1.305960| 0.000000
10440.0| 1.302227| 0.000000| 0.000000| 1.302227| 0.000000
10445.0| 1.297078| 0.000000| 0.000000| 1.297078| 0.000000
10450.0| 1.290738| 0.000000| 0.000000| 1.290738| 0.000000
10455.0| 1.283341| 0.000000| 0.000000| 1.283341| 0.000000
10460.0| 1.275022| 0.000000| 0.000000| 1.275022| 0.000000
10465.0| 1.266246| 0.000000| 0.000000| 1.266246| 0.000000
10470.0| 1.258790| 0.000000| 0.000000| 1.258790| 0.000000
10475.0| 1.254764| 0.000000| 0.000000| 1.254764| 0.000000
10480.0| 1.256274| 0.000000| 0.000000| 1.256274| 0.000000
10485.0| 1.264242| 0.000000| 0.000000| 1.264242| 0.000000
10490.0| 1.274837| 0.000000| 0.000000| 1.274837| 0.000000
10495.0| 1.283045| 0.000000| 0.000000| 1.283045| 0.000000
10500.0| 1.283849| 0.000000| 0.000000| 1.283849| 0.000000
10505.0| 1.274115| 0.000000| 0.000000| 1.274115| 0.000000
10510.0| 1.258245| 0.000000| 0.000000| 1.258245| 0.000000
10515.0| 1.242522| 0.000000| 0.000000| 1.242522| 0.000000
10520.0| 1.233231| 0.000000| 0.000000| 1.233231| 0.000000
10525.0| 1.234900| 0.000000| 0.000000| 1.234900| 0.000000
10530.0| 1.245040| 0.000000| 0.000000| 1.245040| 0.000000
10535.0| 1.259403| 0.000000| 0.000000| 1.259403| 0.000000
10540.0| 1.273745| 0.000000| 0.000000| 1.273745| 0.000000
10545.0| 1.284455| 0.000000| 0.000000| 1.284455| 0.000000
10550.0| 1.290463| 0.000000| 0.000000| 1.290463| 0.000000
10555.0| 1.291334| 0.000000| 0.000000| 1.291334| 0.000000
10560.0| 1.286632| 0.000000| 0.000000| 1.286632| 0.000000
10565.0| 1.276629| 0.000000| 0.000000| 1.276629| 0.000000
10570.0| 1.264419| 0.000000| 0.000000| 1.264419| 0.000000
10575.0| 1.253804| 0.000000| 0.000000| 1.253804| 0.000000
10580.0| 1.248585| 0.000000| 0.000000| 1.248585| 0.000000
10585.0| 1.251296| 0.000000| 0.000000| 1.251296| 0.000000
10590.0| 1.259408| 0.000000| 0.000000| 1.259408| 0.000000
10595.0| 1.269122| 0.000000| 0.000000| 1.269122| 0.000000
10600.0| 1.276642| 0.000000| 0.000000| 1.276642| 0.000000
10605.0| 1.279052| 0.000000| 0.000000| 1.279052| 0.000000
10610.0| 1.276968| 0.000000| 0.000000| 1.276968| 0.000000
10615.0| 1.271888| 0.000000| 0.000000| 1.271888| 0.000000
10620.0| 1.265310| 0.000000| 0.000000| 1.265310| 0.000000
---------------------------------------------------------
